m_auto,m_pers,p_sexe,p_age,p_permis,d_grhre,d_motif,d_mode1,d_orism,m_domsm,d_dessm
1.0,7.0,1.0,45.0,1.0,5.0,11.0,0.0,95,98,98
2.0,3.0,2.0,37.0,1.0,6.0,11.0,0.0,95,98,98
2.0,2.0,2.0,61.0,1.0,5.0,11.0,0.0,95,98,98
2.0,2.0,2.0,65.0,1.0,3.0,11.0,0.0,95,98,98
2.0,4.0,2.0,37.0,1.0,5.0,11.0,0.0,95,98,98
2.0,4.0,2.0,39.0,1.0,5.0,11.0,0.0,95,98,98
3.0,3.0,2.0,44.0,1.0,6.0,11.0,0.0,95,98,98
1.0,1.0,1.0,50.0,1.0,5.0,11.0,0.0,95,99,99
1.0,2.0,1.0,79.0,1.0,3.0,11.0,0.0,95,99,99
1.0,2.0,2.0,78.0,2.0,3.0,11.0,1.0,95,99,99
6.0,3.0,2.0,57.0,1.0,3.0,11.0,0.0,95,99,99
2.0,4.0,2.0,38.0,1.0,5.0,11.0,0.0,95,99,99
1.0,2.0,2.0,78.0,2.0,3.0,11.0,1.0,95,99,99
3.0,2.0,1.0,39.0,1.0,6.0,11.0,0.0,95,100,100
2.0,5.0,1.0,43.0,1.0,5.0,11.0,0.0,95,100,100
2.0,3.0,2.0,45.0,1.0,5.0,11.0,0.0,95,100,100
2.0,3.0,2.0,45.0,1.0,5.0,11.0,0.0,95,100,100
2.0,4.0,2.0,33.0,1.0,4.0,11.0,0.0,95,100,100
2.0,4.0,2.0,53.0,1.0,4.0,11.0,0.0,95,100,100
4.0,3.0,1.0,68.0,1.0,5.0,11.0,0.0,95,101,101
2.0,2.0,2.0,52.0,1.0,4.0,11.0,0.0,95,101,101
4.0,2.0,2.0,67.0,1.0,5.0,11.0,0.0,95,101,101
1.0,1.0,1.0,78.0,1.0,4.0,11.0,0.0,95,102,102
1.0,4.0,1.0,44.0,1.0,4.0,11.0,0.0,95,102,102
2.0,4.0,2.0,46.0,1.0,5.0,11.0,0.0,95,102,102
2.0,3.0,1.0,78.0,1.0,5.0,6.0,0.0,95,103,95
2.0,2.0,2.0,73.0,1.0,5.0,6.0,0.0,95,103,95
3.0,2.0,2.0,53.0,1.0,5.0,6.0,1.0,95,103,95
1.0,2.0,1.0,69.0,1.0,6.0,11.0,0.0,95,103,103
2.0,2.0,1.0,48.0,1.0,5.0,11.0,0.0,95,103,103
2.0,4.0,1.0,60.0,2.0,4.0,11.0,1.0,95,103,103
